% Time (s), BIOZ_DATA[19:0], BTAG[2:0], BioZ (ohm), LDOFF_PH, LDOFF_PL, LDOFF_NH, LDOFF_NL, BOVER, BUNDR
0, 0, 0, 0, , , , ,
0.03125, -7, 0, -13.3514404296875, , , , ,
0.0625, -26, 0, -49.591064453125, , , , ,
0.09375, 205, 0, 391.006469726563, , , , ,
0.125, 284, 0, 541.68701171875, , , , ,
0.15625, -1548, 0, -2952.57568359375, , , , ,
0.1875, -783, 0, -1493.45397949219, , , , ,
0.21875, 8557, 2, 16321.1822509766, , , , ,
0.25, 10605, 0, 20227.4322509766, , , , ,
0.28125, -11527, 0, -21986.0076904297, , , , ,
0.3125, -35557, 0, -67819.5953369141, , , , ,
0.34375, -21661, 0, -41315.0787353516, , , , ,
0.375, 50655, 0, 96616.7449951172, , , , ,
0.40625, 174620, 0, 333061.218261719, , , , ,
0.4375, 316016, 0, 602752.685546875, , , , ,
0.46875, 429509, 2, 819223.403930664, , , , ,
0.5, 487069, 0, 929010.391235352, , , , ,
0.53125, 488790, 0, 932292.938232422, , , , ,
0.5625, 461410, 0, 880069.732666016, , , , ,
0.59375, 444811, 0, 848409.652709961, , , , ,
0.625, 451118, 0, 860439.300537109, , , , ,
0.65625, 458804, 0, 875099.182128906, , , , ,
0.6875, 457984, 0, 873535.15625, , , , ,
0.71875, 456573, 2, 870843.887329102, , , , ,
0.75, 456890, 0, 871448.516845703, , , , ,
0.78125, 457093, 0, 871835.708618164, , , , ,
0.8125, 457091, 0, 871831.893920898, , , , ,
0.84375, 457054, 0, 871761.322021484, , , , ,
0.875, 457004, 0, 871665.954589844, , , , ,
0.90625, 456991, 0, 871641.159057617, , , , ,
0.9375, 457021, 0, 871698.379516602, , , , ,
0.96875, 457049, 2, 871751.78527832, , , , ,
1, 457030, 0, 871715.545654297, , , , ,
1.03125, 456976, 0, 871612.548828125, , , , ,
1.0625, 456946, 0, 871555.328369141, , , , ,
1.09375, 456954, 0, 871570.587158203, , , , ,
1.125, 456963, 0, 871587.753295898, , , , ,
1.15625, 456930, 0, 871524.810791016, , , , ,
1.1875, 456859, 0, 871389.389038086, , , , ,
1.21875, 456806, 2, 871288.299560547, , , , ,
1.25, 456807, 0, 871290.20690918, , , , ,
1.28125, 456847, 0, 871366.500854492, , , , ,
1.3125, 456860, 0, 871391.296386719, , , , ,
1.34375, 456835, 0, 871343.612670898, , , , ,
1.375, 456799, 0, 871274.948120117, , , , ,
1.40625, 456806, 0, 871288.299560547, , , , ,
1.4375, 456854, 0, 871379.852294922, , , , ,
1.46875, 456909, 2, 871484.756469727, , , , ,
1.5, 456915, 0, 871496.200561523, , , , ,
1.53125, 456873, 0, 871416.091918945, , , , ,
1.5625, 456847, 0, 871366.500854492, , , , ,
1.59375, 456877, 0, 871423.721313477, , , , ,
1.625, 456936, 0, 871536.254882813, , , , ,
1.65625, 456975, 0, 871610.641479492, , , , ,
1.6875, 456976, 0, 871612.548828125, , , , ,
1.71875, 456979, 2, 871618.270874023, , , , ,
1.75, 457032, 0, 871719.360351563, , , , ,
1.78125, 457105, 0, 871858.596801758, , , , ,
1.8125, 457112, 0, 871871.948242188, , , , ,
1.84375, 457031, 0, 871717.45300293, , , , ,
1.875, 456909, 0, 871484.756469727, , , , ,
1.90625, 456822, 0, 871318.817138672, , , , ,
1.9375, 456821, 0, 871316.909790039, , , , ,
1.96875, 456868, 2, 871406.555175781, , , , ,
2, 456896, 0, 871459.9609375, , , , ,
2.03125, 456887, 0, 871442.794799805, , , , ,
2.0625, 456875, 0, 871419.906616211, , , , ,
2.09375, 456902, 0, 871471.405029297, , , , ,
2.125, 456954, 0, 871570.587158203, , , , ,
2.15625, 456983, 0, 871625.900268555, , , , ,
2.1875, 456948, 0, 871559.143066406, , , , ,
2.21875, 456896, 2, 871459.9609375, , , , ,
2.25, 456886, 0, 871440.887451172, , , , ,
2.28125, 456919, 0, 871503.829956055, , , , ,
2.3125, 456943, 0, 871549.606323242, , , , ,
2.34375, 456912, 0, 871490.478515625, , , , ,
2.375, 456841, 0, 871355.056762695, , , , ,
2.40625, 456812, 0, 871299.743652344, , , , ,
2.4375, 456858, 0, 871387.481689453, , , , ,
2.46875, 456935, 2, 871534.34753418, , , , ,
2.5, 456966, 0, 871593.475341797, , , , ,
2.53125, 456925, 0, 871515.274047852, , , , ,
2.5625, 456861, 0, 871393.203735352, , , , ,
2.59375, 456841, 0, 871355.056762695, , , , ,
2.625, 456880, 0, 871429.443359375, , , , ,
2.65625, 456918, 0, 871501.922607422, , , , ,
2.6875, 456912, 0, 871490.478515625, , , , ,
2.71875, 456880, 2, 871429.443359375, , , , ,
2.75, 456868, 0, 871406.555175781, , , , ,
2.78125, 456902, 0, 871471.405029297, , , , ,
2.8125, 456947, 0, 871557.235717773, , , , ,
2.84375, 456952, 0, 871566.772460938, , , , ,
2.875, 456907, 0, 871480.941772461, , , , ,
2.90625, 456867, 0, 871404.647827148, , , , ,
2.9375, 456879, 0, 871427.536010742, , , , ,
2.96875, 456920, 2, 871505.737304688, , , , ,
3, 456937, 0, 871538.162231445, , , , ,
3.03125, 456893, 0, 871454.238891602, , , , ,
3.0625, 456828, 0, 871330.261230469, , , , ,
3.09375, 456815, 0, 871305.465698242, , , , ,
3.125, 456865, 0, 871400.833129883, , , , ,
3.15625, 456916, 0, 871498.107910156, , , , ,
3.1875, 456924, 0, 871513.366699219, , , , ,
3.21875, 456909, 2, 871484.756469727, , , , ,
3.25, 456911, 0, 871488.571166992, , , , ,
3.28125, 456955, 0, 871572.494506836, , , , ,
3.3125, 457008, 0, 871673.583984375, , , , ,
3.34375, 457004, 0, 871665.954589844, , , , ,
3.375, 456943, 0, 871549.606323242, , , , ,
3.40625, 456886, 0, 871440.887451172, , , , ,
3.4375, 456892, 0, 871452.331542969, , , , ,
3.46875, 456960, 2, 871582.03125, , , , ,
3.5, 457028, 0, 871711.730957031, , , , ,
3.53125, 457027, 0, 871709.823608398, , , , ,
3.5625, 456972, 0, 871604.919433594, , , , ,
3.59375, 456940, 0, 871543.884277344, , , , ,
3.625, 456979, 0, 871618.270874023, , , , ,
3.65625, 457037, 0, 871728.897094727, , , , ,
3.6875, 457035, 0, 871725.082397461, , , , ,
3.71875, 456961, 2, 871583.938598633, , , , ,
3.75, 456876, 0, 871421.813964844, , , , ,
3.78125, 456847, 0, 871366.500854492, , , , ,
3.8125, 456880, 0, 871429.443359375, , , , ,
3.84375, 456905, 0, 871477.127075195, , , , ,
3.875, 456875, 0, 871419.906616211, , , , ,
3.90625, 456816, 0, 871307.373046875, , , , ,
3.9375, 456794, 0, 871265.411376953, , , , ,
3.96875, 456840, 2, 871353.149414063, , , , ,
4, 456919, 0, 871503.829956055, , , , ,
4.03125, 456972, 0, 871604.919433594, , , , ,
4.0625, 456970, 0, 871601.104736328, , , , ,
4.09375, 456957, 0, 871576.309204102, , , , ,
4.125, 456972, 0, 871604.919433594, , , , ,
4.15625, 457010, 0, 871677.398681641, , , , ,
4.1875, 457030, 0, 871715.545654297, , , , ,
4.21875, 457007, 2, 871671.676635742, , , , ,
4.25, 456963, 0, 871587.753295898, , , , ,
4.28125, 456951, 0, 871564.865112305, , , , ,
4.3125, 456985, 0, 871629.71496582, , , , ,
4.34375, 456992, 0, 871643.06640625, , , , ,
4.375, 456942, 0, 871547.698974609, , , , ,
4.40625, 456863, 0, 871397.018432617, , , , ,
4.4375, 456820, 0, 871315.002441406, , , , ,
4.46875, 456839, 2, 871351.24206543, , , , ,
4.5, 456899, 0, 871465.682983398, , , , ,
4.53125, 456920, 0, 871505.737304688, , , , ,
4.5625, 456879, 0, 871427.536010742, , , , ,
4.59375, 456823, 0, 871320.724487305, , , , ,
4.625, 456812, 0, 871299.743652344, , , , ,
4.65625, 456851, 0, 871374.130249023, , , , ,
4.6875, 456891, 0, 871450.424194336, , , , ,
4.71875, 456885, 2, 871438.980102539, , , , ,
4.75, 456851, 0, 871374.130249023, , , , ,
4.78125, 456845, 0, 871362.686157227, , , , ,
4.8125, 456885, 0, 871438.980102539, , , , ,
4.84375, 456907, 0, 871480.941772461, , , , ,
4.875, 456875, 0, 871419.906616211, , , , ,
4.90625, 456799, 0, 871274.948120117, , , , ,
4.9375, 456743, 0, 871168.13659668, , , , ,
4.96875, 456766, 2, 871212.005615234, , , , ,
5, 456841, 0, 871355.056762695, , , , ,
5.03125, 456887, 0, 871442.794799805, , , , ,
5.0625, 456867, 0, 871404.647827148, , , , ,
5.09375, 456817, 0, 871309.280395508, , , , ,
5.125, 456808, 0, 871292.114257813, , , , ,
5.15625, 456851, 0, 871374.130249023, , , , ,
5.1875, 456901, 0, 871469.497680664, , , , ,
5.21875, 456895, 2, 871458.053588867, , , , ,
5.25, 456847, 0, 871366.500854492, , , , ,
5.28125, 456822, 0, 871318.817138672, , , , ,
5.3125, 456843, 0, 871358.871459961, , , , ,
5.34375, 456883, 0, 871435.165405273, , , , ,
5.375, 456881, 0, 871431.350708008, , , , ,
5.40625, 456822, 0, 871318.817138672, , , , ,
5.4375, 456764, 0, 871208.190917969, , , , ,
5.46875, 456786, 2, 871250.152587891, , , , ,
5.5, 456877, 0, 871423.721313477, , , , ,
5.53125, 456941, 0, 871545.791625977, , , , ,
5.5625, 456918, 0, 871501.922607422, , , , ,
5.59375, 456835, 0, 871343.612670898, , , , ,
5.625, 456774, 0, 871227.264404297, , , , ,
5.65625, 456795, 0, 871267.318725586, , , , ,
5.6875, 456860, 0, 871391.296386719, , , , ,
5.71875, 456903, 2, 871473.31237793, , , , ,
5.75, 456897, 0, 871461.868286133, , , , ,
5.78125, 456874, 0, 871417.999267578, , , , ,
5.8125, 456878, 0, 871425.628662109, , , , ,
5.84375, 456913, 0, 871492.385864258, , , , ,
5.875, 456928, 0, 871520.99609375, , , , ,
5.90625, 456892, 0, 871452.331542969, , , , ,
5.9375, 456840, 0, 871353.149414063, , , , ,
5.96875, 456837, 2, 871347.427368164, , , , ,
6, 456887, 0, 871442.794799805, , , , ,
6.03125, 456936, 0, 871536.254882813, , , , ,
6.0625, 456925, 0, 871515.274047852, , , , ,
6.09375, 456861, 0, 871393.203735352, , , , ,
6.125, 456816, 0, 871307.373046875, , , , ,
6.15625, 456840, 0, 871353.149414063, , , , ,
6.1875, 456913, 0, 871492.385864258, , , , ,
6.21875, 456970, 2, 871601.104736328, , , , ,
6.25, 456979, 0, 871618.270874023, , , , ,
6.28125, 456962, 0, 871585.845947266, , , , ,
6.3125, 456953, 0, 871568.67980957, , , , ,
6.34375, 456958, 0, 871578.216552734, , , , ,
6.375, 456945, 0, 871553.421020508, , , , ,
6.40625, 456893, 0, 871454.238891602, , , , ,
6.4375, 456845, 0, 871362.686157227, , , , ,
6.46875, 456848, 2, 871368.408203125, , , , ,
6.5, 456907, 0, 871480.941772461, , , , ,
6.53125, 456964, 0, 871589.660644531, , , , ,
6.5625, 456950, 0, 871562.957763672, , , , ,
6.59375, 456863, 0, 871397.018432617, , , , ,
6.625, 456787, 0, 871252.059936523, , , , ,
6.65625, 456783, 0, 871244.430541992, , , , ,
6.6875, 456838, 0, 871349.334716797, , , , ,
6.71875, 456872, 2, 871414.184570313, , , , ,
6.75, 456860, 0, 871391.296386719, , , , ,
6.78125, 456819, 0, 871313.095092773, , , , ,
6.8125, 456813, 0, 871301.651000977, , , , ,
6.84375, 456845, 0, 871362.686157227, , , , ,
6.875, 456875, 0, 871419.906616211, , , , ,
6.90625, 456863, 0, 871397.018432617, , , , ,
6.9375, 456824, 0, 871322.631835938, , , , ,
6.96875, 456795, 2, 871267.318725586, , , , ,
7, 456813, 0, 871301.651000977, , , , ,
7.03125, 456865, 0, 871400.833129883, , , , ,
7.0625, 456897, 0, 871461.868286133, , , , ,
7.09375, 456875, 0, 871419.906616211, , , , ,
7.125, 456842, 0, 871356.964111328, , , , ,
7.15625, 456851, 0, 871374.130249023, , , , ,
7.1875, 456876, 0, 871421.813964844, , , , ,
7.21875, 456871, 2, 871412.27722168, , , , ,
7.25, 456812, 0, 871299.743652344, , , , ,
7.28125, 456746, 0, 871173.858642578, , , , ,
7.3125, 456738, 0, 871158.599853516, , , , ,
7.34375, 456793, 0, 871263.50402832, , , , ,
7.375, 456854, 0, 871379.852294922, , , , ,
7.40625, 456868, 0, 871406.555175781, , , , ,
7.4375, 456844, 0, 871360.778808594, , , , ,
7.46875, 456815, 2, 871305.465698242, , , , ,
7.5, 456825, 0, 871324.53918457, , , , ,
7.53125, 456868, 0, 871406.555175781, , , , ,
7.5625, 456885, 0, 871438.980102539, , , , ,
7.59375, 456847, 0, 871366.500854492, , , , ,
7.625, 456813, 0, 871301.651000977, , , , ,
7.65625, 456830, 0, 871334.075927734, , , , ,
7.6875, 456885, 0, 871438.980102539, , , , ,
7.71875, 456922, 2, 871509.552001953, , , , ,
7.75, 456902, 0, 871471.405029297, , , , ,
7.78125, 456842, 0, 871356.964111328, , , , ,
7.8125, 456809, 0, 871294.021606445, , , , ,
7.84375, 456833, 0, 871339.797973633, , , , ,
7.875, 456872, 0, 871414.184570313, , , , ,
7.90625, 456865, 0, 871400.833129883, , , , ,
7.9375, 456818, 0, 871311.187744141, , , , ,
7.96875, 456782, 2, 871242.523193359, , , , ,
8, 456793, 0, 871263.50402832, , , , ,
8.03125, 456841, 0, 871355.056762695, , , , ,
8.0625, 456867, 0, 871404.647827148, , , , ,
8.09375, 456847, 0, 871366.500854492, , , , ,
8.125, 456815, 0, 871305.465698242, , , , ,
8.15625, 456828, 0, 871330.261230469, , , , ,
8.1875, 456878, 0, 871425.628662109, , , , ,
8.21875, 456918, 2, 871501.922607422, , , , ,
8.25, 456899, 0, 871465.682983398, , , , ,
8.28125, 456834, 0, 871341.705322266, , , , ,
8.3125, 456802, 0, 871280.670166016, , , , ,
8.34375, 456830, 0, 871334.075927734, , , , ,
8.375, 456872, 0, 871414.184570313, , , , ,
8.40625, 456879, 0, 871427.536010742, , , , ,
8.4375, 456852, 0, 871376.037597656, , , , ,
8.46875, 456834, 2, 871341.705322266, , , , ,
8.5, 456863, 0, 871397.018432617, , , , ,
8.53125, 456925, 0, 871515.274047852, , , , ,
8.5625, 456949, 0, 871561.050415039, , , , ,
8.59375, 456910, 0, 871486.663818359, , , , ,
8.625, 456852, 0, 871376.037597656, , , , ,
8.65625, 456833, 0, 871339.797973633, , , , ,
8.6875, 456870, 0, 871410.369873047, , , , ,
8.71875, 456915, 2, 871496.200561523, , , , ,
8.75, 456916, 0, 871498.107910156, , , , ,
8.78125, 456876, 0, 871421.813964844, , , , ,
8.8125, 456863, 0, 871397.018432617, , , , ,
8.84375, 456901, 0, 871469.497680664, , , , ,
8.875, 456943, 0, 871549.606323242, , , , ,
8.90625, 456936, 0, 871536.254882813, , , , ,
8.9375, 456878, 0, 871425.628662109, , , , ,
8.96875, 456814, 2, 871303.558349609, , , , ,
9, 456811, 0, 871297.836303711, , , , ,
9.03125, 456860, 0, 871391.296386719, , , , ,
9.0625, 456896, 0, 871459.9609375, , , , ,
9.09375, 456878, 0, 871425.628662109, , , , ,
9.125, 456840, 0, 871353.149414063, , , , ,
9.15625, 456827, 0, 871328.353881836, , , , ,
9.1875, 456858, 0, 871387.481689453, , , , ,
9.21875, 456894, 2, 871456.146240234, , , , ,
9.25, 456890, 0, 871448.516845703, , , , ,
9.28125, 456867, 0, 871404.647827148, , , , ,
9.3125, 456878, 0, 871425.628662109, , , , ,
9.34375, 456944, 0, 871551.513671875, , , , ,
9.375, 457005, 0, 871667.861938477, , , , ,
9.40625, 457004, 0, 871665.954589844, , , , ,
9.4375, 456928, 0, 871520.99609375, , , , ,
9.46875, 456844, 2, 871360.778808594, , , , ,
9.5, 456819, 0, 871313.095092773, , , , ,
9.53125, 456849, 0, 871370.315551758, , , , ,
9.5625, 456866, 0, 871402.740478516, , , , ,
9.59375, 456828, 0, 871330.261230469, , , , ,
9.625, 456764, 0, 871208.190917969, , , , ,
9.65625, 456747, 0, 871175.765991211, , , , ,
9.6875, 456798, 0, 871273.040771484, , , , ,
9.71875, 456884, 2, 871437.072753906, , , , ,
9.75, 456917, 0, 871500.015258789, , , , ,
9.78125, 456875, 0, 871419.906616211, , , , ,
9.8125, 456824, 0, 871322.631835938, , , , ,
9.84375, 456825, 0, 871324.53918457, , , , ,
9.875, 456868, 0, 871406.555175781, , , , ,
9.90625, 456886, 0, 871440.887451172, , , , ,
9.9375, 456854, 0, 871379.852294922, , , , ,
9.96875, 456804, 2, 871284.484863281, , , , ,
10, 456795, 0, 871267.318725586, , , , ,
10.03125, 456837, 0, 871347.427368164, , , , ,
10.0625, 456871, 0, 871412.27722168, , , , ,
10.09375, 456868, 0, 871406.555175781, , , , ,
10.125, 456836, 0, 871345.520019531, , , , ,
10.15625, 456815, 0, 871305.465698242, , , , ,
10.1875, 456824, 0, 871322.631835938, , , , ,
10.21875, 456851, 2, 871374.130249023, , , , ,
10.25, 456861, 0, 871393.203735352, , , , ,
10.28125, 456838, 0, 871349.334716797, , , , ,
10.3125, 456831, 0, 871335.983276367, , , , ,
10.34375, 456866, 0, 871402.740478516, , , , ,
10.375, 456914, 0, 871494.293212891, , , , ,
10.40625, 456914, 0, 871494.293212891, , , , ,
10.4375, 456854, 0, 871379.852294922, , , , ,
10.46875, 456781, 2, 871240.615844727, , , , ,
10.5, 456768, 0, 871215.8203125, , , , ,
10.53125, 456814, 0, 871303.558349609, , , , ,
10.5625, 456852, 0, 871376.037597656, , , , ,
10.59375, 456840, 0, 871353.149414063, , , , ,
10.625, 456799, 0, 871274.948120117, , , , ,
10.65625, 456781, 0, 871240.615844727, , , , ,
10.6875, 456822, 0, 871318.817138672, , , , ,
10.71875, 456887, 2, 871442.794799805, , , , ,
10.75, 456906, 0, 871479.034423828, , , , ,
10.78125, 456871, 0, 871412.27722168, , , , ,
10.8125, 456826, 0, 871326.446533203, , , , ,
10.84375, 456825, 0, 871324.53918457, , , , ,
10.875, 456861, 0, 871393.203735352, , , , ,
10.90625, 456878, 0, 871425.628662109, , , , ,
10.9375, 456853, 0, 871377.944946289, , , , ,
10.96875, 456817, 2, 871309.280395508, , , , ,
11, 456825, 0, 871324.53918457, , , , ,
11.03125, 456873, 0, 871416.091918945, , , , ,
11.0625, 456904, 0, 871475.219726563, , , , ,
11.09375, 456882, 0, 871433.258056641, , , , ,
11.125, 456833, 0, 871339.797973633, , , , ,
11.15625, 456803, 0, 871282.577514648, , , , ,
11.1875, 456828, 0, 871330.261230469, , , , ,
11.21875, 456875, 2, 871419.906616211, , , , ,
11.25, 456894, 0, 871456.146240234, , , , ,
11.28125, 456862, 0, 871395.111083984, , , , ,
11.3125, 456827, 0, 871328.353881836, , , , ,
11.34375, 456836, 0, 871345.520019531, , , , ,
11.375, 456879, 0, 871427.536010742, , , , ,
11.40625, 456917, 0, 871500.015258789, , , , ,
11.4375, 456911, 0, 871488.571166992, , , , ,
11.46875, 456890, 2, 871448.516845703, , , , ,
11.5, 456896, 0, 871459.9609375, , , , ,
11.53125, 456942, 0, 871547.698974609, , , , ,
11.5625, 456981, 0, 871622.085571289, , , , ,
11.59375, 456970, 0, 871601.104736328, , , , ,
11.625, 456936, 0, 871536.254882813, , , , ,
11.65625, 456914, 0, 871494.293212891, , , , ,
11.6875, 456923, 0, 871511.459350586, , , , ,
11.71875, 456932, 2, 871528.625488281, , , , ,
